Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
316684126,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
316720825,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
316721079,00000109,false,Rx,0,8,02,F3,01,00,00,24,FF,5A,
316758864,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
316820687,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
316821139,00000109,false,Rx,0,8,02,F3,01,00,00,24,FF,5A,
316833694,00000102,false,Rx,0,8,02,89,01,00,00,09,09,00,
316908781,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
316920867,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
316921119,00000109,false,Rx,0,8,02,F3,01,00,00,24,FF,5A,
316983732,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
317020793,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
317021238,00000109,false,Rx,0,8,02,F3,01,00,00,24,FF,5A,
317058714,00000102,false,Rx,0,8,02,89,01,00,00,09,09,00,
317120855,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
317121297,00000109,false,Rx,0,8,02,F3,01,00,00,24,FF,5A,
317133706,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
317208856,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
317220879,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
317221322,00000109,false,Rx,0,8,02,F3,01,00,00,24,FF,5A,
317284142,00000102,false,Rx,0,8,02,89,01,00,00,09,09,00,
317320930,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
317321192,00000109,false,Rx,0,8,02,F3,01,00,00,24,FF,5A,
317358891,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
317421019,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
317421273,00000109,false,Rx,0,8,02,F3,01,00,00,24,FF,5A,
317433744,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
317508833,00000102,false,Rx,0,8,02,89,01,00,00,09,09,00,
317521043,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
317521294,00000109,false,Rx,0,8,02,F3,01,00,00,24,FF,5A,
317583887,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
317620968,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
317621419,00000109,false,Rx,0,8,02,F3,01,00,00,24,FF,5A,
317658747,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
317721142,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
317721401,00000109,false,Rx,0,8,02,F3,01,00,00,24,FF,5A,
317733791,00000102,false,Rx,0,8,02,89,01,00,00,09,09,00,
317808905,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
317821055,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
317821702,00000109,false,Rx,0,8,02,F3,01,00,00,24,FF,5A,
317884071,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
317921143,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
317921402,00000109,false,Rx,0,8,02,F3,01,00,00,24,FF,5A,
317958888,00000102,false,Rx,0,8,02,89,01,00,00,09,09,00,
318021040,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
318021492,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
318034119,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
318108858,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
318121201,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
318121463,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
318183786,00000102,false,Rx,0,8,02,89,01,00,00,09,09,00,
318221110,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
318221563,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
318258923,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
318321338,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
318321602,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
318334778,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
318408799,00000102,false,Rx,0,8,02,89,01,00,00,09,09,00,
318421290,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
318421741,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
318484157,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
318521303,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
318521754,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
318558913,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
318621473,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
318621917,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
318635110,00000102,false,Rx,0,8,02,89,01,00,00,09,09,00,
318708847,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
318721270,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
318721721,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
318783777,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
318821399,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
318821843,00000109,false,Rx,0,8,02,13,00,00,00,24,FF,5A,
318858763,00000102,false,Rx,0,8,02,89,01,00,00,01,09,00,
318921334,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
318921785,00000109,false,Rx,0,8,02,50,01,00,00,24,FF,5A,
318933893,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
319008801,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
319021385,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
319021830,00000109,false,Rx,0,8,02,5B,01,00,00,24,FF,5A,
319084186,00000102,false,Rx,0,8,02,89,01,00,00,01,09,00,
319121395,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
319121840,00000109,false,Rx,0,8,02,5B,01,00,00,24,FF,5A,
319158951,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
319221589,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
319221842,00000109,false,Rx,0,8,02,5B,01,00,00,24,FF,5A,
319233933,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
319309002,00000102,false,Rx,0,8,02,89,01,04,00,01,09,00,
319321570,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
319321823,00000109,false,Rx,0,8,02,5B,01,00,00,05,FF,5A,
319383951,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
319421503,00000108,false,Rx,0,8,01,F4,01,78,90,01,00,00,
319421995,00000109,false,Rx,0,8,02,60,01,00,00,05,FF,59,
319458948,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
319521623,00000108,false,Rx,0,8,01,F4,01,78,90,01,00,00,
319522065,00000109,false,Rx,0,8,02,67,01,00,00,05,FF,59,
319533932,00000102,false,Rx,0,8,02,89,01,05,00,01,09,00,
319608901,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
319621551,00000108,false,Rx,0,8,01,F4,01,78,90,01,00,00,
319622032,00000109,false,Rx,0,8,02,69,01,00,00,05,FF,59,
319684123,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
319721729,00000108,false,Rx,0,8,01,F4,01,77,90,01,00,00,
