Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
69392821,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
69467812,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
69488450,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
69488687,00000109,false,Rx,0,8,01,55,01,04,00,24,FF,5A,
69543061,00000102,false,Rx,0,8,01,89,01,0D,00,01,0C,00,
69587672,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
69588626,00000109,false,Rx,0,8,01,55,01,04,00,24,FF,5A,
69617760,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
69687657,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
69689241,00000109,false,Rx,0,8,01,55,01,04,00,24,FF,5A,
69692830,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
69767812,00000102,false,Rx,0,8,01,89,01,0D,00,01,0C,00,
69787672,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
69789420,00000109,false,Rx,0,8,01,55,01,04,00,24,FF,5A,
69842840,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
69887668,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
69889772,00000109,false,Rx,0,8,01,55,01,04,00,24,FF,5A,
69917868,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
69987755,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
69990036,00000109,false,Rx,0,8,01,55,01,04,00,24,FF,5A,
69992705,00000102,false,Rx,0,8,01,89,01,0D,00,01,0C,00,
70067868,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
70087620,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
70088573,00000109,false,Rx,0,8,01,55,01,04,00,24,FF,5A,
70143024,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
70187621,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
70188575,00000109,false,Rx,0,8,01,55,01,04,00,24,FF,5A,
70217838,00000102,false,Rx,0,8,01,89,01,0D,00,01,0C,00,
70287609,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
70288560,00000109,false,Rx,0,8,01,55,01,04,00,24,FF,5A,
70292784,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
70367828,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
70387738,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
70388694,00000109,false,Rx,0,8,01,55,01,04,00,24,FF,5A,
70442874,00000102,false,Rx,0,8,01,89,01,0D,00,01,0C,00,
70487663,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
70488616,00000109,false,Rx,0,8,01,55,01,04,00,24,FF,5A,
70517886,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
70587656,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
70588610,00000109,false,Rx,0,8,01,55,01,04,00,24,FF,5A,
70592742,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
70667889,00000102,false,Rx,0,8,01,89,01,0D,00,01,0C,00,
70687731,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
70688685,00000109,false,Rx,0,8,01,55,01,04,00,24,FF,5A,
70742850,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
70787661,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
70788610,00000109,false,Rx,0,8,01,55,01,04,00,24,FF,5A,
70817749,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
