Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
8838182,00000527,false,Rx,0,6,06,07,BC,86,00,00,00,00,
8863303,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
8863569,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
8863806,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
8963304,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
8963551,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
8963801,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
8995185,00000525,false,Rx,0,6,04,0E,BD,00,00,00,00,00,
9003295,00000528,false,Rx,0,6,07,04,6E,0D,00,00,00,00,
9049857,00000526,false,Rx,0,6,05,0F,12,00,00,00,00,00,
9063301,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
9063554,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
9063801,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
9163297,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
9163550,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
9163794,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
9220688,00000524,false,Rx,0,6,03,08,FA,FF,FF,FF,00,00,
9263297,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
9263550,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
9263797,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
9333440,00000523,false,Rx,0,6,02,00,F0,FF,FF,FF,00,00,
9350559,00000521,false,Rx,0,6,00,06,0F,00,00,00,00,00,
9353573,00000522,false,Rx,0,6,01,0A,CB,C1,05,00,00,00,
9363292,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
9363545,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
9363790,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
9463292,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
9463545,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
9463807,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
9559094,00000527,false,Rx,0,6,06,08,BC,86,00,00,00,00,
9563292,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
9563538,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
9563786,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
9663288,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
9663541,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
9663788,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
9679799,00000525,false,Rx,0,6,04,0F,BD,00,00,00,00,00,
9742265,00000528,false,Rx,0,6,07,05,6E,0D,00,00,00,00,
9752632,00000526,false,Rx,0,6,05,00,06,00,00,00,00,00,
9763287,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
9763539,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
9763786,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
9863281,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
9863535,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
9863781,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
9887171,00000524,false,Rx,0,6,03,09,F3,FF,FF,FF,00,00,
9962657,00000521,false,Rx,0,6,00,07,0D,00,00,00,00,00,
9963285,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
9963533,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
9963781,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
9981808,00000523,false,Rx,0,6,02,01,F0,FF,FF,FF,00,00,
9983803,00000522,false,Rx,0,6,01,0B,C7,C1,05,00,00,00,
10063282,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
10063529,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
10063777,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
10163280,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
10163526,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
10163774,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
10263279,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
10263537,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
10263774,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
10279847,00000527,false,Rx,0,6,06,09,BC,86,00,00,00,00,
10363275,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
10363528,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
10363771,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
10364367,00000525,false,Rx,0,6,04,00,BD,00,00,00,00,00,
10455297,00000526,false,Rx,0,6,05,01,04,00,00,00,00,00,
10463272,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
10463526,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
10463771,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
10481205,00000528,false,Rx,0,6,07,06,6E,0D,00,00,00,00,
10553621,00000524,false,Rx,0,6,03,0A,FA,FF,FF,FF,00,00,
10563268,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
10563521,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
10563768,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
10575061,00000521,false,Rx,0,6,00,08,0C,00,00,00,00,00,
10614017,00000522,false,Rx,0,6,01,0C,CF,C1,05,00,00,00,
10630128,00000523,false,Rx,0,6,02,02,F0,FF,FF,FF,00,00,
10663267,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
10663520,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
10663763,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
10763264,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
10763517,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
10763766,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
10863267,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
10863513,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
10863775,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
10963260,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
10963513,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
10963760,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
11000675,00000527,false,Rx,0,6,06,0A,BC,86,00,00,00,00,
11048950,00000525,false,Rx,0,6,04,01,BD,00,00,00,00,00,
11063263,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
11063510,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
11063756,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
11157994,00000526,false,Rx,0,6,05,02,00,00,00,00,00,00,
11163261,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
11163508,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
11163756,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
11186855,00000521,false,Rx,0,6,00,09,08,00,00,00,00,00,
11220379,00000524,false,Rx,0,6,03,0B,EC,FF,FF,FF,00,00,
11220601,00000528,false,Rx,0,6,07,07,6E,0D,00,00,00,00,
11244238,00000522,false,Rx,0,6,01,0D,D1,C1,05,00,00,00,
11263258,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
11263504,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
11263751,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
11278477,00000523,false,Rx,0,6,02,03,EF,FF,FF,FF,00,00,
11363257,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
11363503,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
11363751,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
11463254,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
11463501,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
11463748,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
11563252,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
11563499,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
11563746,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
11663249,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
11663495,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
11663743,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
11721488,00000527,false,Rx,0,6,06,0B,BC,86,00,00,00,00,
11733533,00000525,false,Rx,0,6,04,02,BD,00,00,00,00,00,
11763248,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
11763493,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
11763747,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
11798943,00000521,false,Rx,0,6,00,0A,0D,00,00,00,00,00,
11860643,00000526,false,Rx,0,6,05,03,08,00,00,00,00,00,
11863242,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
11863498,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
11863744,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
11874439,00000522,false,Rx,0,6,01,0E,D6,C1,05,00,00,00,
11886545,00000524,false,Rx,0,6,03,0C,F5,FF,FF,FF,00,00,
11926811,00000523,false,Rx,0,6,02,04,EF,FF,FF,FF,00,00,
11959088,00000528,false,Rx,0,6,07,08,6E,0D,00,00,00,00,
11963244,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
11963491,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
11963741,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
12063237,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
12063491,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
12063735,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
12163239,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
12163485,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
12163736,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
12263237,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
