Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
30911849,00000524,false,Rx,0,6,03,03,EA,FF,FF,FF,00,00,
30972310,00000521,false,Rx,0,6,00,01,F5,FF,FF,FF,00,00,
30990048,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
30990289,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
30990535,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
31090034,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
31090287,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
31090536,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
31103701,00000526,false,Rx,0,6,05,00,FE,FF,FF,FF,00,00,
31135626,00000523,false,Rx,0,6,02,08,EB,FF,FF,FF,00,00,
31190045,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
31190287,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
31190536,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
31208263,00000527,false,Rx,0,6,06,0E,3D,A9,00,00,00,00,
31290030,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
31290284,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
31290532,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
31327157,00000522,false,Rx,0,6,01,07,D2,74,05,00,00,00,
31363515,00000528,false,Rx,0,6,07,0F,46,10,00,00,00,00,
31385638,00000525,false,Rx,0,6,04,07,8E,00,00,00,00,00,
31390038,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
31390280,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
31390538,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
31490028,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
31490276,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
31490528,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
31579183,00000524,false,Rx,0,6,03,04,FA,FF,FF,FF,00,00,
31585256,00000521,false,Rx,0,6,00,02,F8,FF,FF,FF,00,00,
31590039,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
31590274,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
31590526,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
31690024,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
31690271,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
31690523,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
31784859,00000523,false,Rx,0,6,02,09,EA,FF,FF,FF,00,00,
31790034,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
31790272,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
31790518,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
31807342,00000526,false,Rx,0,6,05,01,07,00,00,00,00,00,
31890020,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
31890267,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
31890519,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
31930053,00000527,false,Rx,0,6,06,0F,3D,A9,00,00,00,00,
31958195,00000522,false,Rx,0,6,01,08,D2,74,05,00,00,00,
31990027,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
31990264,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
31990516,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
32071139,00000525,false,Rx,0,6,04,08,8E,00,00,00,00,00,
32090015,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
32090265,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
32090517,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
32103441,00000528,false,Rx,0,6,07,00,46,10,00,00,00,00,
32190026,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
32190261,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
32190513,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
32198124,00000521,false,Rx,0,6,00,03,F5,FF,FF,FF,00,00,
32246523,00000524,false,Rx,0,6,03,05,FC,FF,FF,FF,00,00,
32290011,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
32290258,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
