Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
18446744071975658872,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071975659123,00000109,false,Rx,0,8,02,00,00,00,00,20,00,0A,
18446744071975700813,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
18446744071975759174,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071975759428,00000109,false,Rx,0,8,02,00,00,00,00,20,00,0A,
18446744071975775733,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
18446744071975850627,00000102,false,Rx,0,8,01,89,01,00,00,01,07,00,
18446744071975859494,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071975859770,00000109,false,Rx,0,8,02,00,00,00,00,20,00,0A,
18446744071975925625,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
18446744071975960540,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071975960798,00000109,false,Rx,0,8,02,00,00,00,00,20,00,0A,
18446744071976000586,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
18446744071976061932,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071976062192,00000109,false,Rx,0,8,02,00,00,00,00,20,00,0A,
18446744071976075641,00000102,false,Rx,0,8,01,89,01,04,00,01,07,00,
18446744071976150672,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
18446744071976162341,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071976162349,00000109,false,Rx,0,8,02,00,00,00,00,24,00,0A,
18446744071976225728,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
18446744071976262825,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071976263076,00000109,false,Rx,0,8,02,00,00,00,00,24,00,0A,
18446744071976300998,00000102,false,Rx,0,8,01,89,01,05,00,01,07,00,
18446744071976363370,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071976363629,00000109,false,Rx,0,8,02,00,00,00,00,24,00,0A,
18446744071976375715,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
18446744071976450674,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
18446744071976463873,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071976464134,00000109,false,Rx,0,8,02,00,00,00,00,24,00,0A,
18446744071976525684,00000102,false,Rx,0,8,01,89,01,06,00,01,07,00,
18446744071976563976,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071976564228,00000109,false,Rx,0,8,02,80,00,00,00,24,00,0A,
18446744071976600600,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
18446744071976664433,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071976664691,00000109,false,Rx,0,8,02,5D,01,00,00,24,00,0A,
18446744071976675583,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
18446744071976750746,00000102,false,Rx,0,8,01,89,01,07,00,01,07,00,
18446744071976764711,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071976764976,00000109,false,Rx,0,8,02,5D,01,00,00,24,00,0A,
18446744071976825644,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
18446744071976865047,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071976865299,00000109,false,Rx,0,8,02,5D,01,00,00,24,00,0A,
18446744071976900873,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
18446744071976965279,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071976965534,00000109,false,Rx,0,8,02,5D,01,00,00,24,00,0A,
18446744071976975626,00000102,false,Rx,0,8,01,89,01,08,00,01,07,00,
18446744071977050700,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
18446744071977066044,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071977066297,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071977125757,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
18446744071977166346,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071977166602,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071977200679,00000102,false,Rx,0,8,01,89,01,09,00,01,07,00,
18446744071977266746,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071977267006,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071977275695,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
18446744071977350625,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
18446744071977366947,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071977367199,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071977425635,00000102,false,Rx,0,8,01,89,01,0A,00,01,07,00,
18446744071977467278,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071977467533,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071977500883,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
18446744071977567689,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071977567946,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071977575716,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
18446744071977650650,00000102,false,Rx,0,8,01,89,01,0B,00,01,07,00,
18446744071977668380,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071977668389,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071977725791,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
18446744071977768536,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071977768859,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071977800683,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
18446744071977868961,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071977869217,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071977875645,00000102,false,Rx,0,8,01,89,01,0C,00,01,07,00,
18446744071977950661,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
18446744071977969154,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071977969450,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071978025749,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
18446744071978069524,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071978069775,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071978100828,00000102,false,Rx,0,8,01,89,01,0D,00,01,07,00,
18446744071978169825,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071978170077,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071978175787,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
18446744071978250740,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
18446744071978270535,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071978270871,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071978325715,00000102,false,Rx,0,8,01,89,01,0E,00,01,07,00,
18446744071978373855,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071978374108,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071978400766,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
18446744071978474161,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071978474417,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071978475830,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
18446744071978550778,00000102,false,Rx,0,8,01,89,01,0F,00,01,07,00,
18446744071978574408,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071978574667,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071978625833,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
18446744071978674644,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071978674897,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071978701029,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
18446744071978774968,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071978775227,00000109,false,Rx,0,8,02,5E,01,01,00,24,00,0A,
18446744071978775676,00000102,false,Rx,0,8,01,89,01,10,00,01,07,00,
18446744071978850793,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
18446744071978875430,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071978875690,00000109,false,Rx,0,8,02,5E,01,01,00,24,00,0A,
18446744071978925831,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
18446744071978975639,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071978975898,00000109,false,Rx,0,8,02,5E,01,01,00,24,00,0A,
18446744071979000719,00000102,false,Rx,0,8,01,89,01,10,00,01,07,00,
18446744071979076040,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071979076298,00000109,false,Rx,0,8,02,5E,01,00,00,24,00,0A,
18446744071979176341,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071979181226,00000109,false,Rx,0,8,02,01,00,00,00,20,00,0A,
18446744071979281471,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071979281729,00000109,false,Rx,0,8,02,01,00,00,00,20,00,0A,
18446744071979382151,00000108,false,Rx,0,8,00,B6,03,4E,DB,01,00,00,
18446744071979382602,00000109,false,Rx,0,8,02,01,00,00,00,20,00,0A,
