Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
21114307,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
21114553,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
21138548,00000522,false,Rx,0,6,01,0F,2F,B5,05,00,00,00,
21214052,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
21214304,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
21214547,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
21277764,00000527,false,Rx,0,6,06,02,EF,45,00,00,00,00,
21314055,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
21314301,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
21314547,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
21350908,00000521,false,Rx,0,6,00,07,0A,00,00,00,00,00,
21414048,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
21414300,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
21414547,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
21514048,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
21514301,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
21514548,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
21549184,00000524,false,Rx,0,6,03,09,E5,FF,FF,FF,00,00,
21593815,00000526,false,Rx,0,6,05,0D,01,00,00,00,00,00,
21614049,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
21614294,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
21614542,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
21619935,00000523,false,Rx,0,6,02,0B,EE,FF,FF,FF,00,00,
21620156,00000528,false,Rx,0,6,07,0A,1D,07,00,00,00,00,
21714042,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
21714295,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
21714541,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
21720308,00000525,false,Rx,0,6,04,0A,C4,00,00,00,00,00,
21768589,00000522,false,Rx,0,6,01,00,37,B5,05,00,00,00,
21814042,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
21814290,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
21814537,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
21914036,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
21914288,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
21914535,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
21962831,00000521,false,Rx,0,6,00,08,0A,00,00,00,00,00,
21998120,00000527,false,Rx,0,6,06,03,EF,45,00,00,00,00,
22014035,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
22014291,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22014531,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
