Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
21844444,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
21844703,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
21846659,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
21927272,00000522,false,Rx,0,6,01,01,B6,A5,05,00,00,00,
21944998,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
21945269,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
21945536,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
22049384,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
22049631,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22049877,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
22066620,00000526,false,Rx,0,6,05,06,00,00,00,00,00,00,
22144696,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
22144948,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22145194,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
22167474,00000528,false,Rx,0,6,07,00,E7,2B,00,00,00,00,
22203536,00000527,false,Rx,0,6,06,0B,9C,AE,01,00,00,00,
22245762,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
22246007,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22246259,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
22255952,00000525,false,Rx,0,6,04,03,71,00,00,00,00,00,
22292246,00000523,false,Rx,0,6,02,07,FA,FF,FF,FF,00,00,
22347182,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
22347447,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22347713,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
22420505,00000521,false,Rx,0,6,00,04,F6,FF,FF,FF,00,00,
22422390,00000524,false,Rx,0,6,03,02,FE,FF,FF,FF,00,00,
22452987,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
22453240,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22453486,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
22544422,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
22545479,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22545727,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
22558539,00000522,false,Rx,0,6,01,02,B8,A5,05,00,00,00,
22644421,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
22646894,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22648853,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
22753747,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
22754018,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22754276,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
22770685,00000526,false,Rx,0,6,05,07,07,00,00,00,00,00,
22846397,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
