Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
13872752,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
13873001,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
13873249,00000102,false,Rx,0,8,00,90,01,00,00,00,64,00,
13882666,00000524,false,Rx,0,6,03,0F,F9,FF,FF,FF,00,00,
13972750,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
13972996,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
13973243,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
13993494,00000526,false,Rx,0,6,05,0C,2D,01,00,00,00,00,
14018276,00000521,false,Rx,0,6,00,01,01,FD,FF,FF,00,00,
14072745,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
14072997,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
14073244,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
14097672,00000525,false,Rx,0,6,04,0C,17,01,00,00,00,00,
14172744,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
14172996,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
14173236,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
14214277,00000528,false,Rx,0,6,07,06,A3,0F,00,00,00,00,
14272743,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
14273007,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
14273235,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
14358864,00000522,false,Rx,0,6,01,02,E4,DC,05,00,00,00,
14372741,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
14372993,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
14373232,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
14451691,00000527,false,Rx,0,6,06,00,95,94,00,00,00,00,
14472740,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
