Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
7658106,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
7757609,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
7757861,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
7758107,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
7844155,00000522,false,Rx,0,6,01,08,02,AE,05,00,00,00,
7857609,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
7857859,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
7858105,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
7890818,00000528,false,Rx,0,6,07,01,03,26,00,00,00,00,
7957609,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
7957854,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
7958101,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
7977413,00000527,false,Rx,0,6,06,0F,B8,73,01,00,00,00,
8015689,00000521,false,Rx,0,6,00,0E,F7,FF,FF,FF,00,00,
8029836,00000525,false,Rx,0,6,04,09,65,00,00,00,00,00,
8035889,00000524,false,Rx,0,6,03,06,EF,FF,FF,FF,00,00,
8057606,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
8057853,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
8058101,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
8157603,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
8157849,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
8158102,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
8187235,00000523,false,Rx,0,6,02,01,EA,FF,FF,FF,00,00,
8205546,00000526,false,Rx,0,6,05,07,FF,FF,FF,FF,00,00,
8257596,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
8257849,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
8258099,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
8357599,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
8357844,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
8358095,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
8457597,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
8457843,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
8458093,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
8475824,00000522,false,Rx,0,6,01,09,F6,AD,05,00,00,00,
8557597,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
8557842,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
8558092,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
8629204,00000521,false,Rx,0,6,00,0F,F8,FF,FF,FF,00,00,
8631309,00000528,false,Rx,0,6,07,02,03,26,00,00,00,00,
8657591,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
8657843,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
8658092,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
8699904,00000527,false,Rx,0,6,06,00,B8,73,01,00,00,00,
8703898,00000524,false,Rx,0,6,03,07,F5,FF,FF,FF,00,00,
8716005,00000525,false,Rx,0,6,04,0A,65,00,00,00,00,00,
8757592,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
8757837,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
8758089,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
8837077,00000523,false,Rx,0,6,02,02,EE,FF,FF,FF,00,00,
8857591,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
8857836,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
8858093,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
8910053,00000526,false,Rx,0,6,05,08,07,00,00,00,00,00,
8957588,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
8957834,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
8958087,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
9057579,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
9057830,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
9058077,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
9107499,00000522,false,Rx,0,6,01,0A,05,AE,05,00,00,00,
9157579,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
9157831,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
9158077,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
9242729,00000521,false,Rx,0,6,00,00,F5,FF,FF,FF,00,00,
9257577,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
9257826,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
9258079,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
9357575,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
9357828,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
9358075,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
9372127,00000524,false,Rx,0,6,03,08,F3,FF,FF,FF,00,00,
9372349,00000528,false,Rx,0,6,07,03,03,26,00,00,00,00,
9402466,00000525,false,Rx,0,6,04,0B,65,00,00,00,00,00,
9422420,00000527,false,Rx,0,6,06,01,B8,73,01,00,00,00,
9457573,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
9457827,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
9458074,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
9486938,00000523,false,Rx,0,6,02,03,EE,FF,FF,FF,00,00,
9557573,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
9557824,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
9558070,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
9614226,00000526,false,Rx,0,6,05,09,02,00,00,00,00,00,
9657572,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
9657826,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
9658067,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
9739196,00000522,false,Rx,0,6,01,0B,10,AE,05,00,00,00,
9757569,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
9757821,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
9758067,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
9856289,00000521,false,Rx,0,6,00,01,F5,FF,FF,FF,00,00,
9857566,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
9857819,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
9858065,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
9957566,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
9957812,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
9958062,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
10040420,00000524,false,Rx,0,6,03,09,F8,FF,FF,FF,00,00,
10057559,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
10057811,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
10058063,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
10088373,00000525,false,Rx,0,6,04,0C,65,00,00,00,00,00,
10112646,00000528,false,Rx,0,6,07,04,03,26,00,00,00,00,
10136794,00000523,false,Rx,0,6,02,04,F1,FF,FF,FF,00,00,
10144929,00000527,false,Rx,0,6,06,02,B8,73,01,00,00,00,
10157557,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
10157808,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
10158059,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
10257561,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
10257806,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
